"8813","","commencer à/de","réveiller","des dizaines de kilomètres cubes de magma. Deux petits cônes, d'environ 200 m de hauteur, se réveillent : le Tavurvur, situé sur le bord Est, à 6h 06 et le Vulcan, sur le bord","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillent","",""
"8814","","commencer à/de","réveiller","selon un axe nord-sud, et l'Islande ne compte pas moins de deux cents volcans en veilleuse qui se réveillent au rythme moyen d'une éruption tous les cinq ans. On y trouve un tiers des laves émises sur","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillent","",""
"8815","","commencer à/de","réveiller","l'épaule ou du bras du côté de l'opération peuvent amener la femme à éviter certaines positions qui pourraient réveiller ces douleurs. La chirurgie de reconstruction va permettre à la femme de retrouver des repères par rapport à son","Indéterminé","ranimer, raviver","FR/Cancer du sein/Vulgarisation/page61","Cancer du sein","Vulgarisation","réveiller","certaines positions","ces douleurs"
"8816","","commencer à/de","réveiller","distinguer un volcan en sommeil (cette phase peut durer plusieurs siècles ou plusieurs millénaires) et susceptible de se réveiller (dans quelques jours ou dans plusieurs milliers d'années), d'un volcan complètement éteint. On considère","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8817","","commencer à/de","réveiller","une quinzaine de mètres. Le grand Geyser, tout proche, est maintenant inactif. Mais on peut le réveiller en immergeant 200 kg de... savon, qui déclenchent une superbe gerbe de 50 m de haut ! A","Indéterminé","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8818","","commencer à/de","réveiller",", du vent...). Parfois, un volcan peut rester inactif plusieurs milliers d'années avant de se réveiller . Un volcan ne peut donc être considéré comme définitivement éteint que lorsque sa dernière éruption remonte à au moins","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8819","","commencer à/de","réveiller","L'ensemble des mesures permettent d'établir un bilan géochimique, thermique et dynamique du volcan, susceptible de se réveiller à tout instant. Comme le remarque Nicolas, dont j'ai apprécié le professionnalisme et le sens du terrain","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8820","","commencer à/de","réveiller","à portée de main. Dans l'obscurité j'y inscris au crayon les idées qui me viennent, sans réveiller mon épouse. Certains matins je retrouve ainsi une dizaine de messages utilisables. "" Le jour est le père","Indéterminé","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8821","","commencer à/de","réveiller","quelques questions qui me sont régulièrement posées (et leurs réponses !). Les volcans d'Auvergne peuvent-ils se réveiller ? Les plus récents (les maars - lacs - du Pavin et d'Estivadoux, les puys de Montcineyre","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8822","","commencer à/de","réveiller","1951, où il tua 3 000 personnes. Aujourd'hui, aucun volcanologue ne s'étonnerait de voir se réveiller la Montagne Pelée, à la Martinique, endormie depuis 50 ans, ou les cônes volcaniques de la chaîne","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8823","","commencer à/de","réveiller","montent et éjectent toute l'eau du conduit. Depuis cette triste expérience, le savon est fréquemment utilisé pour réveiller sur commande certains geysers d'Islande et de Yellowstone. < # KRA-4-30 > Qu'est-ce qu'une solfatare En","Indéterminé","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8824","","commencer à/de","réveiller",", les détonations du célèbre Krakatau, en Indonésie, le 27 août 1883, ont été assez fortes pour réveiller des Australiens à 3 200 kilomètres de là. Quant aux habitants de l'île Rodrigue, située dans l'","Indéterminé","","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8825","","commencer à/de","réveiller","sur la Montagne Pelée, à la Martinique. < # KRA-4-43 > Peut-on savoir quand un volcan va se réveiller ? Comme un homme qui couve une grippe frissonne, grelotte, a de la fièvre et une mauvaise haleine","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8826","","commencer à/de","réveiller","savait ainsi que le mont Saint-Helens était, potentiellement, le plus dangereux des Etats-Unis et qu'il pouvait se réveiller avant la fin du siècle (sans qu'il soit possible de donner plus de précisions). Le 21","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8827","","commencer à/de","réveiller","LES PREMIÈRES remises en cause annoncées par le gouvernement de Lionel Jospin, concernant Superphénix et le canal Rhin-Rhône, n'ont pas tardé à réveiller espoirs, craintes ou méfiance parmi ceux qu'intéresse de près l'un des "" points chauds "" de l'aménagement du territoire et de l'environnement.","Indéterminé","sens ranimer que commencer à","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","les premières remise en cause","espoirs, craintes ou méfiances"
"8828","","commencer à/de","réveiller","rappeler qu'à l'occasion elle sait faire aussi bien, sinon mieux que l'industrie humaine. Et pour réveiller la sensibilité d'un public trop accoutumé aux désastres, les médias n'ont pas lésiné sur la métaphore.","Non","sens ranimer.expression du but","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8829","","commencer à/de","réveiller","ailleurs, qui sait, dans notre Massif Central, où un volcanisme seulement assoupi ne demande qu'à se réveiller ? Paradoxalement, les premiers témoignages et l'état des blessés soignés - avec les moyens du bord - à","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8830","","commencer à/de","réveiller","aideront, peut-être, à mieux surveiller les volcans. < # SV-9-7 > Les volcans d'Auvergne peuvent-ils se réveiller ? Roger Bellone Une fois de plus, des volcans éteints depuis quelque 600 ans se sont réveillés et ont","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8831","","commencer à/de","réveiller","en activité. Et notre Massif central ? Considéré comme éteint, il est tout de même susceptible de se réveiller . C'est l'un des plus vastes édifices éruptifs d'Europe, s'étendant du Morvan aux Cévennes,","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8832","","commencer à/de","réveiller","donné des signes d'activité en juin 1991. Pinatubo : éteint depuis 611 ans, il vient de se réveiller brutalement. Une centaine de volcans forment la chaîne des Puys, à l'ouest de Clermont-Ferrand. La partie","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8833","","commencer à/de","réveiller","assis sur une bombe géologique : des volcans géants, parfaitement invisibles, endormis depuis des millénaires, pourraient se réveiller en quelques heures. Bienvenue à Yellowstone, admirable porte de l'enfer, où se succèdent geysers géants par","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8834","","commencer à/de","réveiller","vendredi 13 à 4 h du matin... sans faire la moindre victime ! Les volcans d'Auvergne vont-ils se réveiller ? L'Auvergne est avant tout célèbre pour ses volcans. Certains, comme le Cantal et le Mont-Dore,","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8835","","commencer à/de","réveiller","de volcans sont-ils surveillés dans le monde ? A peine une trentaine sur les mille quatre cents qui peuvent se réveiller à tout moment. Mille quatre cents volcans pour trois cent cinquante volcanologues, dont une trentaine seulement suivent en","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8836","","commencer à/de","réveiller","essayer de communiquer un frisson de crainte à un groupe de touristes, en affirmant que le Vésuve va se réveiller "" très, très bientôt "" (peut-être même dans la demi-heure qui suit !). Cette prédiction est","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveiller","",""
"8837","","commencer à/de","réveiller","amplitude au centre de la caldeira. Sans compter que ce volcan qui, selon les analyses géologiques, se réveillerait tous les 600 000 ans environ, ne s'est pas vraiment manifesté depuis 640000 ans. L'épée de","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillerait","",""
"8838","","commencer à/de","réveiller","une grosse activité. En 1974, dans cette même région, cinq volcans proches les uns des autres se réveillèrent en moins de huit mois. On a également constaté des faits étranges sur des volcans de l'océan Indien","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillèrent","",""
"8839","","commencer à/de","réveiller","Medvedev, Sponheuer et Karnik). Elle est graduée de 1 à 12 : à 5 les dormeurs sont réveillés , à partir de 7 le séisme est important, à 11 les rails de chemin de fer sont tordus","Indéterminé","elle = échelle MSKréveiller qqun.on suppose que c'est le séisme qui réveille le dormeur.connaissance qui n'apparait pas  linguistiquement, déduite de notre propre savoir.","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillés","X","les dormeurs"
"8840","","commencer à/de","réveiller","à 30 kilomètres du cratère du Pinatubo, a été englouti sous plusieurs mètres de boues. Les habitants, réveillés en pleine nuit par les autorités qui surveillent en permanence les vallées menacées, ont eu 45 minutes pour fuir","Indéterminé","réveillés parréveiller qqun","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillés","les autorités","les habitants"
"8841","","commencer à/de","réveiller","article : Deux volcans japonais reprennent de l'activité. Deux volcans de l'île japonaise de Kyushu se sont réveillés depuis le 17 avril, ce qui a obligé les habitants de la région à porter des masques et des","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillés","",""
"8842","","commencer à/de","réveiller","de ses trois enfants et de son mari. "" Après deux jours de violentes pluies, nous nous sommes réveillés , le 28 octobre, cernés par les eaux. J'avais mon jeune fils dans les bras. Quand","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillés","",""
"8843","","commencer à/de","réveiller","peuvent-ils se réveiller ? Roger Bellone Une fois de plus, des volcans éteints depuis quelque 600 ans se sont réveillés et ont fait des ravages terribles. C'était sur la "" ceinture de feu "" du Pacifique, dont","Non","se réveiller","FR/Volcan/Vulgarisation/corpusFR","Volcan","Vulgarisation","réveillés","",""
"8844","","commencer à/de","réveiller","exemple, une mammectomie avec dissection des ganglions axillaires dure environ trois heures. ’Le réveil Quand vous vous réveillez après l'opération, vous êtes placée en salle de réveil. Vous y resterez jusqu'à votre réveil complet","Non","se réveiller","FR/Cancer du sein/Vulgarisation/page56","Cancer du sein","Vulgarisation","réveillez","",""
"8845","Modification","influencer","influencer","Les laves de Bora Bora sont des basaltes alcalins et des hawaiites dérivant de faibles degrés de fusion partielle d'une source mantellique enrichie de type EMII, dont la composition a été influencée par l'intégration de sédiments d'origine continentale.","Oui","a été influencée par : passifdeux nominalisations : ds Verbactionsont des termes ?","FR/Volcan/Scientifique/geochimie1","Volcan","Scientifique","influencée","l'intégration de sédiments d'origine continentale","la composition d'une source mantellique"
"8846","Modification","influencer","influencer","Ceci confirme l'interprétation généralement admise que la source de type EMII a une composition fortement influencée par la réinjection de sédiments.","Oui","à peu près même contexte que le précédent.nominalisation dans Verbaction","FR/Volcan/Scientifique/geochimie1","Volcan","Scientifique","influencée","",""
"8847","Création","pousser à","Incitation","L'incitation des médecins","Plutôt oui","dans sous-titrepas d'autre indication","FR/Cancer du sein/Vulgarisation/page60","Cancer du sein","Vulgarisation","incitation","",""
